ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_result,usd_funding_goal,company_address
1436231205ID,"""Arranged!"":  A man's journey to India to find (true) love",Documentary,Film & Video,USD,2010-12-21,6500.0,2010-12-06 04:27:07,130.0,failed,3,US,69477$ usd,130.0,6500.0,"Sarah Corner, 73224"
1694111402ID,Bobby Johnson Saves the Universe...a gameBook original,Children's Books,Publishing,USD,2015-08-25,15000.0,2015-07-28 04:03:53,6133.0,failed,47,US,91785$ usd,6133.0,15000.0,"Gregory Crest, 10531"
1700712660ID,The Wonderful World of Musical Notes - the firtst book/ebook,Kids,Music,EUR,2016-03-19,7350.0,2016-02-04 11:56:09,0.0,failed,0,IT,51140$ usd,0.0,8198.18,"Parrish Freeway, 25544"
199480118ID,Food Truck in the center of Copenhagen,Food Trucks,Food,DKK,2014-11-27,200000.0,2014-10-28 11:40:49,500.0,failed,1,DK,88314$ usd,83.88,33552.54,"Holmes Haven, 70821"
98363613ID,Mr Red's community cinema screen dream,Movie Theaters,Film & Video,GBP,2017-08-06,1565.0,2017-07-07 07:58:16,25.0,canceled,2,GB,61490$ usd,32.45,2031.25,"Castillo Tunnel, 44682"
1889162564ID,Building a Home Made Pinball From Scratch!,Games,Games,USD,2012-04-07,3500.0,2012-03-08 13:26:18,125.0,failed,7,US,70365$ usd,125.0,3500.0,"Megan Spur, 92535"
1586851402ID,Poly In The Cities Podcast Needs Professional Sound Gear,Radio & Podcasts,Publishing,USD,2015-05-31,1000.0,2015-05-01 13:52:59,125.0,failed,5,US,71153$ usd,125.0,1000.0,"Kenneth Crossing, 96017"
177373023ID,"""Photo Portal"" - Cards for others to see your Photos",Technology,Technology,EUR,2016-10-05,40000.0,2016-09-14 22:13:21,1.0,canceled,1,DE,75404$ usd,1.11,44559.8,"Sylvia Mission, 07098"
699834283ID,A Man At Night - A feature film (Canceled),Drama,Film & Video,GBP,2015-12-17,17000.0,2015-11-07 01:23:45,0.0,canceled,0,GB,51172$ usd,0.0,25350.43,"Susan Wall, 46730"
1301329440ID,'Promised Land: 1250-587 BC' - a new game design!,Tabletop Games,Games,GBP,2013-06-12,10000.0,2013-05-13 18:19:57,14640.0,successful,223,GB,75875$ usd,22872.14,15623.05,"Callahan River, 53849"
1961712500ID,The Versatile Interactive Robot for Your Pet,Gadgets,Technology,USD,2018-01-07,15000.0,2017-11-08 18:02:34,15986.0,live,23,US,94855$ usd,15986.0,15000.0,"James Canyon, 49689"
721952907ID,Nudes - A Garden of Earthly Delight,Photography,Photography,GBP,2014-03-25,1200.0,2014-02-23 20:57:20,0.0,failed,0,GB,92014$ usd,0.0,1995.97,"Perez Motorway, 15086"
1958270184ID,Rainbow Roll 6,Playing Cards,Games,USD,2016-03-01,40000.0,2016-01-14 18:32:02,0.0,failed,0,US,69266$ usd,0.0,40000.0,"David Port, 21355"
681865734ID,www.mailmymeme.com,Crafts,Crafts,USD,2016-03-30,5000.0,2016-02-29 21:02:46,1.0,failed,1,US,63755$ usd,1.0,5000.0,"Brittany Stravenue, 94895"
271092617ID,The Funky Hippie Handmade Gifts & Local Art Shop,Crafts,Crafts,USD,2015-02-19,5000.0,2015-01-20 19:07:10,1.0,failed,1,US,81037$ usd,1.0,5000.0,"Watson Coves, 00930"
497269924ID,"""UNTITLED"" Launching First CD",Rock,Music,USD,2011-08-26,6500.0,2011-07-27 13:44:04,100.0,failed,1,US,93621$ usd,100.0,6500.0,"Lewis Mission, 97374"
340925348ID,Vaz Tour/Musical Documentation of Australia and SE Asia,Rock,Music,USD,2012-09-17,6000.0,2012-08-02 02:32:04,6080.0,successful,75,US,87084$ usd,6080.0,6000.0,"Benson Forge, 05098"
367180750ID,The Diary by Greg Nussen,Theater,Theater,USD,2013-08-03,2000.0,2013-07-13 00:03:22,2110.0,successful,23,US,59618$ usd,2110.0,2000.0,"Smith Groves, 03886"
2078033071ID,Vizy - World’s Safest Car Mount. Period.,Technology,Technology,EUR,2017-09-11,8000.0,2017-07-28 14:10:51,3829.0,canceled,169,ES,55898$ usd,4580.64,9570.41,"Stephanie Mountains, 75458"
1815868120ID,Knock-Out!,Tabletop Games,Games,USD,2017-01-15,34000.0,2016-12-16 17:14:33,1344.13,failed,32,US,98237$ usd,1344.13,34000.0,"Weaver Tunnel, 61522"
1077469177ID,Going Green to Black: The Rudolph Diesel Story,Documentary,Film & Video,USD,2013-04-28,55000.0,2013-03-29 17:27:13,1.0,failed,1,US,83252$ usd,1.0,55000.0,"Barry Knolls, 36165"
26459729ID,"""Maggini"" copy viola for graduate school (Canceled)",Classical Music,Music,USD,2015-03-21,1200.0,2015-02-19 15:03:58,100.0,canceled,1,US,83473$ usd,100.0,1200.0,"Ashley Stream, 76843"
1064643626ID,Asgard funding help,Comics,Comics,USD,2010-12-26,8000.0,2010-10-27 13:55:59,135.0,failed,4,US,66781$ usd,135.0,8000.0,"Moore Land, 98913"
282699478ID,"""Creepy Jenny"" Designer Bags - Possessed With Personality",Product Design,Design,USD,2015-11-04,10000.0,2015-10-05 20:50:38,663.0,failed,15,US,51267$ usd,663.0,10000.0,"Darius Valley, 12336"
656353220ID,Love's Calling (2nd Video & CD),Music Videos,Film & Video,USD,2014-05-31,15000.0,2014-04-30 09:01:13,62.0,failed,7,US,91317$ usd,62.0,15000.0,"Scott Rapids, 60091"
1288560026ID,The BOOM KNUCKLE,Gadgets,Technology,USD,2016-08-07,5000.0,2016-06-08 04:57:17,265.0,failed,10,US,85384$ usd,265.0,5000.0,"Bullock Land, 82534"
581538345ID,Promise Me A Land - A photography book,Fine Art,Photography,EUR,2017-11-15,10000.0,2017-10-11 15:28:11,14830.0,successful,188,FR,92106$ usd,17491.92,11794.96,"Oneal Point, 41096"
1233587787ID,Hero Dice - a roll-playing game for role-players (Canceled),Tabletop Games,Games,USD,2015-10-31,30000.0,2015-10-06 07:03:26,1099.0,canceled,17,US,59105$ usd,1099.0,30000.0,"Small Roads, 01693"
868992291ID,FOURPLAY: TAMPA - Final finish for Cannes!,Shorts,Film & Video,USD,2011-05-04,1000.0,2011-04-27 06:50:23,1255.0,successful,48,US,87508$ usd,1255.0,1000.0,"Foster Plaza, 86632"
1312594006ID,Future Wife (Suspended),People,Photography,USD,2015-07-07,1000.0,2015-05-08 07:10:55,6.0,suspended,2,US,78900$ usd,6.0,1000.0,"Zuniga Wall, 51208"
1469849778ID,The Brotherly Love project,Film & Video,Film & Video,USD,2012-01-29,15000.0,2011-12-30 06:48:53,0.0,failed,0,US,96893$ usd,0.0,15000.0,"Annette Inlet, 82875"
1420123375ID,Time Lapse Photography Capturing Building Construction,Photography,Photography,GBP,2017-06-27,25000.0,2017-05-28 17:06:27,0.0,failed,0,GB,85479$ usd,0.0,32445.2,"Christina Rest, 65566"
449952556ID,Shed.,Public Art,Art,USD,2011-09-25,2000.0,2011-08-26 19:21:36,100.0,failed,2,US,96470$ usd,100.0,2000.0,"Hunt Spring, 34710"
1680629540ID,Das Problem der Armut ist die Armut (Buch),Nonfiction,Publishing,EUR,2017-08-24,750.0,2017-07-25 18:44:05,19.0,failed,2,LU,97977$ usd,22.44,885.6,"Foster Turnpike, 05789"
1277389209ID,Lower 9th Ward Village Community Center,Art,Art,USD,2014-05-27,75000.0,2014-04-17 17:06:35,24183.0,failed,393,US,60892$ usd,24183.0,75000.0,"Gray Islands, 28953"
1958464411ID,Fimbulvinter,Mobile Games,Games,USD,2017-04-03,50.0,2017-03-19 15:37:06,6.0,failed,2,US,54984$ usd,6.0,50.0,"Barajas Island, 41988"
991071985ID,"Leather Crafting Wallets, Watch Bands, Phone Cases, Collars",DIY,Crafts,USD,2014-08-27,1000.0,2014-08-12 23:00:17,245.0,failed,7,US,53403$ usd,245.0,1000.0,"Garcia Manors, 12539"
823277692ID,The Fine Spirits are making an album!,Indie Rock,Music,USD,2012-07-14,1500.0,2012-06-14 07:19:03,2052.0,successful,38,US,94984$ usd,2052.0,1500.0,"Vincent Lakes, 89840"
845916740ID,Help me get my EP done,Pop,Music,SEK,2017-11-28,15000.0,2017-10-19 22:54:22,15019.27,successful,14,SE,90737$ usd,1794.25,1791.94,"Stephens Light, 91236"
804354585ID,inFURno! Cruelty Free App - Help Animals CHOOSE Cruelty Free,Apps,Technology,USD,2016-04-13,20000.0,2016-03-14 17:40:18,0.0,failed,0,US,77669$ usd,0.0,20000.0,"Brown Stravenue, 25566"
2010740319ID,FlipTabs Self Closing Protective Tabs!,Food,Food,USD,2017-06-10,10000.0,2017-05-11 17:39:06,160.0,failed,7,US,52213$ usd,160.0,10000.0,"Rodriguez Crossing, 69177"
2053211447ID,IN THEIR WORDS (THE WISDOM OF ELDER VETERANS)),Documentary,Film & Video,USD,2016-09-16,1000.0,2016-08-13 23:37:44,1006.0,successful,16,US,53714$ usd,1006.0,1000.0,"Hernandez Viaduct, 96848"
740247168ID,Theori Media 2010 Season Drive,Theater,Theater,USD,2010-02-27,1000.0,2010-01-28 20:11:07,1.0,failed,1,US,68970$ usd,1.0,1000.0,"Cruz Isle, 84171"
1211857175ID,BYRD SHOW: Donate to my 40 Year Retrospective Framing Fund,Illustration,Art,USD,2011-05-16,3000.0,2011-04-26 08:04:29,3482.0,successful,68,US,54610$ usd,3482.0,3000.0,"Leslie Inlet, 50760"
980832061ID,Share - giving voice to stroke patients,Technology,Technology,USD,2013-02-14,20000.0,2013-01-15 00:03:32,1391.0,failed,55,US,86644$ usd,1391.0,20000.0,"Suzanne Corners, 75505"
1191138918ID,Orkestar Bez Ime: Study Abroad to Serbia,World Music,Music,USD,2012-05-31,4000.0,2012-05-01 01:21:22,5000.0,successful,80,US,94352$ usd,5000.0,4000.0,"Allison Rue, 03117"
1562952543ID,Amr walks around the World,Civic Design,Design,EUR,2016-04-30,10000.0,2016-03-11 22:45:33,81.0,failed,5,DE,84376$ usd,92.56,11427.0,"Vasquez Burg, 33243"
2102895633ID,#EndTheStigma of mental illness,Electronic Music,Music,USD,2017-02-01,5000.0,2016-12-17 20:39:19,1643.0,failed,29,US,76214$ usd,1643.0,5000.0,"Crawford Gardens, 68243"
1540631907ID,Dominus Playing Cards,Playing Cards,Games,DKK,2016-06-02,70000.0,2016-05-10 23:12:40,297051.0,successful,968,DK,95697$ usd,44544.73,10496.96,"Michael Glens, 11506"
383891212ID,Feels Like Home - Justin Thomas Ritchie's Debut CD,Music,Music,USD,2013-10-22,20000.0,2013-09-22 00:12:24,21889.0,successful,101,US,87740$ usd,21889.0,20000.0,"Pamela Plaza, 67168"
1704603168ID,"New BBQ restaurant in the Savannah, GA area.",Restaurants,Food,USD,2014-09-24,500000.0,2014-08-25 19:27:19,100.0,failed,1,US,67401$ usd,100.0,500000.0,"Rodriguez Ports, 53467"
1751639331ID,Meet kubo: an electric scooter to carry all your stuff!,Hardware,Technology,USD,2013-12-20,300000.0,2013-11-20 06:00:07,56667.0,failed,166,US,99394$ usd,56667.0,300000.0,"Davis Ville, 65551"
1909854702ID,"""Budzillus Swings the Big Apple""",Rock,Music,USD,2010-03-25,2500.0,2010-02-02 19:31:29,120.0,failed,7,US,75183$ usd,120.0,2500.0,"Oconnor Squares, 70869"
306517192ID,Manga Reborn - 10 great manga titles released in English!,Comics,Comics,USD,2013-11-03,6000.0,2013-09-04 09:40:23,7098.0,successful,126,US,93111$ usd,7098.0,6000.0,"Christian Pike, 20494"
1937729243ID,Animals EP,Music,Music,GBP,2015-03-09,800.0,2015-02-07 15:17:18,1182.0,undefined,0,"N,0""",82438$ usd,1747.1,1182.47,"Jesus Hills, 22951"
1443668157ID,Earth Alliance Issue #2,Comic Books,Comics,USD,2016-04-27,1000.0,2016-03-28 16:23:27,1457.0,successful,68,US,75062$ usd,1457.0,1000.0,"Christensen Springs, 67249"
2054137623ID,Free Life Center,Art,Art,USD,2009-09-01,2500.0,2009-07-15 11:08:37,2565.0,successful,72,US,58505$ usd,2565.0,2500.0,"Ellen Port, 34324"
1487469955ID,Trust the Film,Family,Film & Video,AUD,2016-05-18,50000.0,2016-04-18 11:49:31,2036.0,failed,11,AU,80681$ usd,1471.84,36145.45,"Jones Island, 11707"
43848071ID,Chinatown Nights - A Novel by Alexander Stuart,Fiction,Publishing,USD,2012-08-24,20000.0,2012-07-20 00:20:40,2196.0,failed,26,US,81051$ usd,2196.0,20000.0,"Jeffrey Brooks, 38512"
1308753371ID,"AlphaOneNiner - RECON ONE, Tablet Flight Caddy & Bag",Product Design,Design,USD,2013-02-10,10000.0,2013-01-11 04:25:50,10755.0,successful,99,US,58701$ usd,10755.0,10000.0,"Emily Ranch, 29773"
1348973122ID,Copper & Lace Craft Studio Build,Art,Art,USD,2013-03-23,2000.0,2013-02-22 00:59:17,1060.0,failed,22,US,65811$ usd,1060.0,2000.0,"Eric Unions, 62303"
441276899ID,Evolution To Revolution,Journalism,Journalism,USD,2016-08-10,3500.0,2016-07-11 19:16:41,25.0,canceled,1,US,53954$ usd,25.0,3500.0,"Lindsey Summit, 05816"
1215724313ID,Automotive designs,Product Design,Design,USD,2016-01-28,7000.0,2015-12-29 23:20:51,0.0,failed,0,US,87128$ usd,0.0,7000.0,"Mary Brook, 78158"
1544404822ID,Scott Ward Band,Rock,Music,USD,2012-04-09,5000.0,2012-03-17 00:08:59,0.0,failed,0,US,72092$ usd,0.0,5000.0,"Crystal Forge, 44259"
162742819ID,Chicken Paradise,Restaurants,Food,EUR,2015-10-24,280000.0,2015-08-25 07:44:51,0.0,failed,0,ES,50336$ usd,0.0,308475.36,"Sarah Lane, 63970"
620595109ID,Kitty Cat Head Toilet Lid Cover & Cat Body Bathroom Rug!,Product Design,Design,USD,2014-08-22,11600.0,2014-07-29 05:30:04,80.0,canceled,2,US,74136$ usd,80.0,11600.0,"Robert Island, 77213"
1984381031ID,Coastcarlo | vegan bags and accessoires in timeless design,Fashion,Fashion,EUR,2017-06-03,5000.0,2017-04-19 19:06:32,630.0,failed,6,DE,71867$ usd,704.09,5588.03,"Cochran Springs, 44849"
1631041037ID,FREE AND CHEAPEST COLLEGE TEXTBOOKS APP,Apps,Technology,USD,2017-11-17,5000.0,2017-10-23 07:45:28,55.0,failed,1,US,81556$ usd,55.0,5000.0,"Crawford Common, 70855"
171505335ID,Occult Magazine,Art Books,Publishing,CAD,2014-09-29,1500.0,2014-07-31 19:49:06,25.0,failed,1,CA,65062$ usd,22.36,1341.32,"Zachary Cove, 45645"
1805084386ID,Raise the Vibration,Hip-Hop,Music,USD,2017-04-04,10333.0,2017-03-02 19:46:00,0.0,canceled,0,US,70914$ usd,0.0,10333.0,"Austin Glens, 10913"
1118090709ID,Lords of War: Magic and Monsters,Tabletop Games,Games,GBP,2014-11-11,8000.0,2014-10-12 21:51:31,10005.0,successful,283,GB,50445$ usd,15662.42,12523.68,"Jacobs Lock, 44535"
1322469353ID,Amazing Pizza Co. LLC,Food Trucks,Food,USD,2014-08-27,350000.0,2014-07-28 17:46:11,75.0,failed,2,US,57112$ usd,75.0,350000.0,"Vazquez Land, 05324"
782735801ID,Help us turn 'The Heiress Lethal' into a Blockbuster!,Film & Video,Film & Video,USD,2011-03-01,50000.0,2010-12-01 01:49:25,2126.98,failed,15,US,82011$ usd,2126.98,50000.0,"Brennan Rue, 15135"
249103246ID,Not 1 Forgotten,Design,Design,USD,2014-11-27,50000.0,2014-10-28 07:05:20,175.0,failed,4,US,84437$ usd,175.0,50000.0,"Ryan Turnpike, 96313"
460880488ID,GRIEF CAMP,Documentary,Film & Video,USD,2012-04-10,100000.0,2012-02-25 05:28:09,5880.0,failed,50,US,77316$ usd,5880.0,100000.0,"Perez Grove, 10791"
469882768ID,rComplex (Canceled),Video Games,Games,USD,2011-05-12,12000.0,2011-04-12 10:08:50,514.0,canceled,16,US,76641$ usd,514.0,12000.0,"Jones Path, 22922"
211016923ID,Port Paradise Debut EP,Pop,Music,AUD,2015-03-19,2000.0,2015-02-17 08:00:53,588.0,failed,15,AU,64496$ usd,452.97,1540.71,"Riley Shores, 33016"
510457856ID,MRE Praisers.  Album Recording,Music,Music,CAD,2013-11-09,9500.0,2013-10-05 08:35:29,0.0,failed,0,CA,74181$ usd,0.0,9078.75,"Megan Cliff, 43433"
1305848424ID,Help me Co-Produce Give and Getaway: Volunteer Vacations,Webseries,Film & Video,USD,2012-07-20,5500.0,2012-06-20 21:48:42,1645.0,failed,17,US,85359$ usd,1645.0,5500.0,"Bowman Path, 10942"
2062013225ID,"""Argyle (Part 1)"" Film Project",Documentary,Film & Video,USD,2010-11-07,1000.0,2010-09-28 03:21:52,1855.0,successful,11,US,73909$ usd,1855.0,1000.0,"Shelley Estate, 93730"
1299326518ID,"L, M, N, Oh! - a card game",Games,Games,USD,2015-09-23,2025.0,2015-08-24 01:45:05,858.0,failed,24,US,72633$ usd,858.0,2025.0,"Mcdonald Walks, 72299"
2099321576ID,Electronics and Tech Education Youtube VBlog,DIY Electronics,Technology,GBP,2014-12-07,20000.0,2014-11-07 22:22:13,4.0,failed,4,GB,90387$ usd,6.28,31419.37,"Moreno Pike, 49524"
2084685272ID,Save the world drinking beer: sustainable craft brewery,Drinks,Food,EUR,2017-12-25,35000.0,2017-11-23 00:56:15,819.0,failed,5,ES,94380$ usd,982.23,41975.49,"Schmidt Lakes, 82132"
2053715802ID,Jeff Wiim's First Celebrated Birthday Party! In a Cabin!,Hip-Hop,Music,USD,2015-03-21,250.0,2015-03-03 07:40:56,1.0,failed,1,US,93054$ usd,1.0,250.0,"Bradley Glen, 99909"
2042882369ID,Lil' Phil Wants a Mill. a web series.,Webseries,Film & Video,USD,2013-05-03,50.0,2013-04-03 01:42:11,936.67,successful,20,US,74321$ usd,936.67,50.0,"Murray Lights, 58083"
539416734ID,Bubblegum girl,Children's Books,Publishing,USD,2014-11-22,1000.0,2014-09-23 17:05:55,0.0,failed,0,US,62291$ usd,0.0,1000.0,"Ramos Pike, 73506"
258868559ID,"""Chimera"" A photographic exploration of one woman.",Fine Art,Photography,USD,2015-06-27,16500.0,2015-05-28 23:31:31,2576.0,failed,25,US,72695$ usd,2576.0,16500.0,"Trevino Mews, 95912"
1578702112ID,Radio Hek82,Rock,Music,USD,2015-04-19,500.0,2015-03-20 19:59:27,1.0,failed,1,US,65647$ usd,1.0,500.0,"Kristin Junction, 17646"
1503553635ID,Robot-Made Cabinets for Kitchen using robotic technology,Fabrication Tools,Technology,CAD,2017-10-23,225000.0,2017-09-23 15:47:16,0.0,failed,0,CA,72298$ usd,0.0,174526.84,"Wendy Manor, 51414"
1570052065ID,I want to publish Dare to Dream book,Fiction,Publishing,USD,2016-02-28,1275.0,2016-01-29 14:06:09,0.0,failed,0,US,99813$ usd,0.0,1275.0,"Morgan Ways, 75386"
458822259ID,"Second Wind ""The Quest For Boston""",Documentary,Film & Video,USD,2011-02-05,20000.0,2010-12-07 05:54:22,0.0,failed,0,US,65494$ usd,0.0,20000.0,"Hannah Garden, 27273"
1661677575ID,Worsted Comb,Flight,Technology,AUD,2017-12-24,150000.0,2017-11-24 00:11:15,11.0,failed,2,AU,83972$ usd,8.6,117224.13,"Coleman Spring, 87697"
245275902ID,Watani Ana (I Am My Homeland) (Canceled),Documentary,Film & Video,USD,2015-12-18,40000.0,2015-11-18 00:38:50,3766.0,canceled,61,US,78834$ usd,3766.0,40000.0,"Justin Spur, 22087"
272758325ID,Underlings of Underwing: A Game of Color Theory and Dragons,Tabletop Games,Games,USD,2016-09-23,12500.0,2016-08-25 14:00:04,32271.0,successful,792,US,56470$ usd,32271.0,12500.0,"Calvin Brook, 96330"
1336991005ID,OPUS 110: A Musical Journey through Student Poetry,Classical Music,Music,USD,2013-05-08,450.0,2013-04-08 20:57:01,1600.0,successful,35,US,93270$ usd,1600.0,450.0,"Emily Island, 16065"
240578624ID,Beehive Security,Robots,Technology,USD,2017-01-01,36000.0,2016-12-02 16:05:27,0.0,failed,0,US,58130$ usd,0.0,36000.0,"Samuel Pine, 52851"
132460520ID,Kat & Ibin,Textiles,Art,MXN,2017-02-07,120000.0,2016-12-09 01:35:19,160186.25,successful,71,MX,50133$ usd,7899.9,5918.04,"Phillip Lakes, 53333"
575550913ID,Here We Go,Narrative Film,Film & Video,USD,2011-08-31,7300.0,2011-08-03 23:59:41,2415.0,failed,16,US,58589$ usd,2415.0,7300.0,"Kelly Alley, 57473"
839828111ID,The Barber's Edge: Get the barber-fresh look by yourself!,Product Design,Design,USD,2017-01-26,4000.0,2016-12-12 22:21:08,769.0,failed,50,US,90431$ usd,769.0,4000.0,"Grimes Trafficway, 37259"
646912434ID,Mic Life Magazine: Reloaded.,Poetry,Publishing,USD,2013-09-01,2500.0,2013-07-26 22:47:22,266.0,failed,11,US,60756$ usd,266.0,2500.0,"Austin Mount, 62791"
881266681ID,What on Earth is Design?,Interactive Design,Design,USD,2015-06-08,29000.0,2015-04-24 10:05:39,25.0,failed,1,US,91788$ usd,25.0,29000.0,"Lowe Mall, 70956"
1025659236ID,GBS Detroit Presents Raven Love (Canceled),Indie Rock,Music,USD,2013-09-20,1200.0,2013-09-06 05:10:14,281.0,canceled,10,US,66393$ usd,281.0,1200.0,"Melissa Rest, 46131"
2010659426ID,"Capt QUINT: Evolved - an urban vinyl, designer toy",Product Design,Design,USD,2016-03-05,30000.0,2016-02-03 15:38:36,4708.0,failed,42,US,61193$ usd,4708.0,30000.0,"Reginald Villages, 44973"
625701944ID,HARDLAND,Narrative Film,Film & Video,USD,2013-10-07,24000.0,2013-09-07 20:30:09,2979.0,failed,51,US,95438$ usd,2979.0,24000.0,"Thomas Squares, 59444"
1767409272ID,"Bakshi's ""Short Thoughts""",Animation,Film & Video,USD,2016-11-07,98000.0,2016-10-08 02:55:04,2887.0,canceled,59,US,68939$ usd,2887.0,98000.0,"Derrick Points, 25334"
1778158875ID,World's Smallest Universal Android AV Data Dock for SPhones,Software,Technology,USD,2016-05-13,35000.0,2016-03-29 01:15:17,980.0,canceled,27,US,76514$ usd,980.0,35000.0,"Steven Estates, 65906"
912026310ID,"Custom vinyl wraps for skis, snowboards, and skateboards!",Product Design,Design,USD,2014-03-14,5000.0,2014-02-12 04:57:12,840.0,failed,17,US,91472$ usd,840.0,5000.0,"Jennifer Cliffs, 65646"
2036356057ID,Sound is Revolution,Documentary,Film & Video,GBP,2017-05-23,50000.0,2017-04-23 22:07:56,11.0,failed,1,GB,64737$ usd,14.13,64204.63,"Steven Dale, 37163"
12866265ID,ChaTale: your new tea tasting experience.,Drinks,Food,GBP,2015-12-14,15000.0,2015-11-03 13:30:59,2353.0,failed,67,GB,81142$ usd,3508.8,22368.03,"Peter Plaza, 17237"
548952659ID,The Madeline Deveroux Project,Country & Folk,Music,USD,2014-01-11,5000.0,2013-12-12 05:50:33,5000.0,successful,21,US,56224$ usd,5000.0,5000.0,"Lee Road, 87211"
35323983ID,A.A.I WARS - ISSUE 2,Comic Books,Comics,USD,2017-02-18,2000.0,2017-01-19 00:59:23,2204.0,successful,64,US,85975$ usd,2204.0,2000.0,"Susan Parkways, 70363"
1401878730ID,"""My Friend Tommy"" - A doc about a 35 year old virgin.",Documentary,Film & Video,CAD,2014-05-17,16750.0,2014-04-07 22:49:16,5732.0,failed,40,CA,50104$ usd,5258.23,15365.56,"Samantha Hill, 48444"
1970004757ID,"Unique Artisan Soapworks, Handcrafted Soap",Crafts,Crafts,USD,2015-10-19,300.0,2015-10-05 18:58:44,55.0,failed,5,US,57046$ usd,55.0,300.0,"Julie Track, 26842"
597740989ID,WART - BOOK THREE of the Cosmic Horror Comic,Comic Books,Comics,GBP,2015-08-17,1300.0,2015-07-15 09:50:37,1582.0,successful,106,GB,80066$ usd,2479.39,2037.43,"Holloway Lights, 39433"
1924486378ID,WEINLAND the band | the record,Music,Music,USD,2011-05-11,8000.0,2011-02-22 23:58:17,13030.0,successful,197,US,69707$ usd,13030.0,8000.0,"Ward Pike, 91011"
452523829ID,"Adam Gregory Spirits, a crafty Chicagoland distillery",Drinks,Food,USD,2014-05-14,21000.0,2014-04-14 17:46:26,9612.0,failed,57,US,52645$ usd,9612.0,21000.0,"Moore Junction, 24108"
139519619ID,happychalk (Canceled),Public Art,Art,USD,2015-04-22,1000.0,2015-03-24 18:29:32,0.0,canceled,0,US,86696$ usd,0.0,1000.0,"Vaughan Islands, 19257"
356704598ID,"J, ROBOT: a documentary about humanoid robots in Japan.",Documentary,Film & Video,USD,2011-12-01,5500.0,2011-10-28 07:37:20,1853.0,failed,30,US,76299$ usd,1853.0,5500.0,"Kathleen Turnpike, 35765"
